行政区划代码|单位名称
421125107|蔡河镇
421125108|洗马镇
421125109|丁司垱镇
421125110|散花镇
421125111|兰溪镇
421125200|绿杨乡
421125999|不详乡镇
421126100|漕河镇
421126101|赤东镇
421126102|蕲州镇
421126103|管窑镇
421126104|彭思镇
421126105|横车镇
421126106|株林镇
421126107|刘河镇
421126108|狮子镇
421126109|青石镇
421126110|张榜镇
421126111|大同镇
421126112|檀林镇
421126200|向桥乡
421126400|八里湖农场
421126999|不详乡镇
421127100|黄梅镇
421127101|孔垄镇
421127102|小池镇
421127103|下新镇
421127104|大河镇
421127105|停前镇
421127106|五祖镇
421127107|濯港镇
421127108|蔡山镇
421127109|新开镇
421127110|独山镇
421127111|分路镇
421127200|柳林乡
421127201|杉木乡
421127202|苦竹乡
421127203|刘佐乡
421127400|龙感湖
421127999|不详乡镇
421181002|鼓楼街道
421181003|南湖街道
421181004|龙池桥街道
421181100|中馆驿镇
421181101|宋埠镇
421181102|歧亭镇
421181103|白果镇
421181104|夫子河镇
421181105|阎家河镇
421181106|张家畈镇
421181107|木子店镇
421181108|盐田河镇
421181109|三河口镇
421181110|黄土岗镇
421181111|福田河镇
421181112|乘马岗镇
421181113|顺河集镇
421181114|龟山镇
421181200|铁门岗乡
421181401|黄金桥开发区
421181999|不详乡镇
421182001|武穴街道
421182002|刊江街道
421182003|田家镇街道
421182004|万丈湖街道
421182100|梅川镇
421182101|余川镇
421182102|花桥镇
421182103|大金镇
421182104|石佛寺镇
421182105|四望镇
421182106|大法寺镇
421182107|龙坪镇
421182999|不详乡镇
421199999|不详乡镇
421202001|温泉街道
421202002|浮山街道
421202003|永安街道
421202100|汀泗桥镇
421202101|向阳湖镇
421202102|官埠桥镇
421202103|横沟桥镇
421202104|贺胜桥镇
421202105|双溪桥镇
421202106|马桥镇
421202107|桂花镇
421202108|高桥镇
421202200|大幕乡
421202999|不详乡镇
421221100|陆溪镇
421221101|高铁岭镇
421221102|官桥镇
421221103|鱼岳镇
421221104|新街镇
421221105|渡普镇
421221106|潘家湾镇
421221107|簰洲湾镇
421221999|不详乡镇
421222100|隽水镇
421222101|麦市镇
421222102|塘湖镇
421222103|关刀镇
421222104|沙堆镇
421222105|五里镇
421222106|石南镇
421222107|北港镇
421222108|马港镇
421222200|四庄乡
421222201|大坪乡
421222999|不详乡镇
421223100|天城镇
421223101|沙坪镇
421223102|石城镇
421223103|桂花泉镇
421223104|白霓镇
421223105|路口镇
421223106|金塘镇
421223107|青山镇
421223200|肖岭乡
421223201|铜钟乡
421223202|港口乡
421223203|高枧乡
421223999|不详乡镇
421224100|通羊镇
421224101|南林桥镇
421224102|厦铺镇
421224103|闯王镇
421224104|九宫山镇
421224105|洪港镇
421224106|大畈镇
421224108|黄沙铺镇
421224200|大路乡
421224201|杨芳林乡
421224202|燕厦乡
421224203|慈口乡
421224400|九宫山国家级自然保护区管理局
421224999|不详乡镇
421281001|蒲圻街道
421281002|陆水湖街道
421281003|赤马港街道
421281100|新店镇
421281101|赵李桥镇
421281102|茶庵岭镇
421281103|中伙铺镇
421281104|官塘驿镇
421281105|神山镇
421281106|车埠镇
421281108|柳山湖镇
421281109|黄盖湖镇
421281196|赤壁镇
421281200|余家桥乡
421281999|不详乡镇
421299999|不详乡镇
421303001|西城街道
421303002|东城街道
421303003|南郊街道
421303004|北郊街道
421303100|淅河镇
421303101|万店镇
421303122|何店镇
421303123|洛阳镇
421303124|府河镇
421303999|不详乡镇
421321100|高城镇
421321101|殷店镇
421321102|草店镇
421321103|小林镇
421321104|淮河镇
421321105|万和镇
421321106|尚市镇
421321107|厉山镇
421321108|唐县镇
421321109|吴山镇
421321110|安居镇
421321111|新街镇
421321112|澴潭镇
421321113|洪山镇
421321114|长岗镇
421321115|三里岗镇
421321116|柳林镇
421321117|均川镇
421321118|万福镇
421321999|不详乡镇
421381001|应山街道
421381002|十里街道
421381003|广水街道
421381004|城郊街道
421381100|武胜关镇
421381101|杨寨镇
421381102|陈巷镇
421381104|长岭镇
421381105|马坪镇
421381106|关庙镇
421381107|余店镇
421381108|吴店镇
421381109|郝店镇
421381110|蔡河镇
421381111|太平镇
421381112|李店镇
421381113|骆店镇
421381999|不详乡镇
421399999|不详乡镇
422801001|舞阳坝街道
422801002|六角亭街道
422801003|小渡船街道
422801100|龙凤镇
422801101|崔家坝镇
422801102|板桥镇
422801103|白杨坪镇
422801104|三岔镇
422801196|沐抚镇
422801201|新塘乡
422801202|红土乡
422801203|沙地乡
422801205|太阳河乡
422801206|屯堡乡
422801207|白果乡
422801208|芭蕉侗族乡
422801209|盛家坝乡
422801999|不详乡镇
422802001|都亭街道
422802002|东城街道
422802101|柏杨坝镇
422802102|汪营镇
422802103|建南镇
422802104|忠路镇
422802105|团堡镇
422802106|谋道镇
422802107|毛坝镇
422802200|凉雾乡
422802201|元堡乡
422802202|南坪乡
422802203|文斗乡
422802205|沙溪乡
422802999|不详乡镇
422822100|业州镇
422822101|高坪镇
422822102|红岩寺镇
422822103|景阳镇
422822104|官店镇
422822105|花坪镇
422822106|长梁镇
422822201|茅田乡
422822202|龙坪乡
422822203|三里乡
422822999|不详乡镇
422823100|信陵镇
422823101|东瀼口镇
422823102|沿渡河镇
422823103|官渡口镇
422823104|茶店子镇
422823105|绿葱坡镇
422823106|大支坪镇
422823107|野三关镇
422823108|水布垭镇
422823109|清太坪镇
422823200|溪丘湾乡
422823201|金果坪乡
422823999|不详乡镇
422825100|珠山镇
422825101|椒园镇
422825102|沙道沟镇
422825103|李家河镇
422825104|高罗镇
422825200|万寨乡
422825201|长潭河侗族乡
422825203|晓关侗族乡
422825205|椿木营乡
422825999|不详乡镇
422826100|高乐山镇
422826101|朝阳寺镇
422826102|坪坝营镇
422826103|忠堡镇
422826104|清坪镇
422826105|唐崖镇
422826106|曲江镇
422826202|活龙坪乡
422826203|小村乡
422826204|黄金洞乡
422826396|大路坝乡
422826999|不详乡镇
422827100|翔凤镇
422827101|百福司镇
422827102|大河镇
422827103|绿水镇
422827104|旧司镇
422827105|革勒车镇
422827201|漫水乡
422827203|三胡乡
422827999|不详乡镇
422828100|容美镇
422828101|走马镇
422828102|太平镇
422828103|燕子镇
422828104|中营镇
422828201|铁炉白族乡
422828202|五里乡
422828204|下坪乡
422828205|邬阳乡
422828999|不详乡镇
422899999|不详乡镇
429004001|沙嘴街道
429004002|干河街道
429004003|龙华山街道
429004101|郑场镇
429004102|毛嘴镇
429004103|剅河镇
429004104|三伏潭镇
429004105|胡场镇
429004106|长埫口镇
429004107|西流河镇
429004108|沙湖镇
429004109|杨林尾镇
429004110|彭场镇
429004111|张沟镇
429004112|郭河镇
429004113|沔城回族镇
429004114|通海口镇
429004115|陈场镇
429004999|不详乡镇
429005001|园林街道
429005002|泽口街道
429005003|广华街道
429005004|周矶街道
429005005|杨市街道
429005006|泰丰街道
429005007|高场街道
429005095|江汉油田
429005100|竹根滩镇
429005101|渔洋镇
429005102|老新镇
429005103|熊口镇
429005104|王场镇
429005105|高石碑镇
429005106|积玉口镇
429005107|浩口镇
429005108|张金镇
429005109|龙湾镇
429005400|总口管理区
429005401|白鹭湖管理区
429005402|运粮湖管理区
429005403|周矶管理区
429005404|后湖管理区
429005405|熊口管理区
429005999|不详乡镇
429006001|竟陵街道
429006002|候口街道
429006003|杨林街道
429006100|多宝镇
429006101|拖市镇
429006102|张港镇
429006103|蒋场镇
429006104|汪场镇
429006105|渔薪镇
429006106|黄潭镇
429006107|岳口镇
429006108|横林镇
429006109|彭市镇
429006110|麻洋镇
429006111|多祥镇
429006112|干驿镇
429006113|马湾镇
429006114|卢市镇
429006115|小板镇
429006116|九真镇
429006118|皂市镇
429006119|胡市镇
429006120|石家河镇
429006121|佛子山镇
429006201|净潭乡
429006400|蒋湖镇级单位
429006999|不详乡镇
429021100|松柏镇
429021101|阳日镇
429021102|木鱼镇
429021103|红坪镇
429021104|新华镇
429021105|大九湖镇
429021201|宋洛乡
429021203|下谷坪土家族乡
429021999|不详乡镇
429099999|不详乡镇
429999999|不详乡镇
1501020100|锡林北路街道
1501020200|中山东路街道
1501020300|东街街道
1501020400|西街街道
1501020500|东风路街道
1501020600|迎新路街道
1501020700|成吉思汗大街街道
1501020800|海东路办事处
1501020900|保合少镇
1501030100|新华西路街道
1501030200|中山西路街道
1501030300|光明路街道
1501030400|海拉尔西路街道
1501030500|环河路街道
1501030600|通道街街道
1501030700|钢铁路街道
1501030800|攸攸板镇
1501040100|大南街街道
1501040200|小召前街街道
1501040300|鄂尔多斯路街道
1501040400|兴隆巷街道
1501040500|长和廊街道
1501040600|石东路街道
1501040700|西菜园街道
1501040800|昭君路街道
1501040900|小黑河镇
1501050100|人民路街道
1501050200|大学西路街道
1501050300|乌兰察布东路街道
1501050400|大学东路街道
1501050500|中专路街道
1501050600|昭乌达路街道
1501050700|巴彦街道
1501050800|敕勒川路街道
1501050900|榆林镇
1501051000|黄合少镇
1501051100|金河镇
1501210100|察素齐镇
1501210200|毕克齐镇
1501210300|善岱镇
1501210400|白庙子镇
1501210500|台阁牧镇
1501210600|沙尔沁镇
1501210700|敕勒川镇
1501210800|北什轴乡
1501210900|塔布赛乡
1501220100|双河镇
1501220200|新营子镇
1501220300|五申镇
1501220400|古城镇
1501220500|伍什家镇
1501220600|河口管委会
1501230100|城关镇
1501230200|盛乐镇
1501230300|新店子镇
1501230400|巧什营镇
1501230500|舍必崖乡
1501230600|大红城乡
1501230700|羊群沟乡
1501230800|黑老夭乡
1501230900|盛乐经济园区
1501240100|喇嘛湾镇
1501240200|城关镇
1501240300|宏河镇
1501240400|老牛湾镇
1501240500|窑沟乡
1501240600|北堡乡
1501240700|韭菜庄乡
1501240800|五良太乡
1501250100|可可以力更镇
1501250200|哈乐镇
1501250300|西乌兰不浪镇
1501250400|大青山乡
1501250500|得胜沟乡
1501250600|上秃亥乡
1501250700|哈拉合少乡
1501250800|二份子乡
1502020100|和平路街道
1502020200|财神庙街道
1502020300|西脑包街道
1502020400|南门外街道
1502020500|南圪洞街道
1502020600|东站街道
1502020700|回民街道
1502020800|天骄街道
1502020900|河东街道
1502021000|铁西街道
1502021100|东兴街道
1502021200|杨圪塄街道
1502021300|河东镇
1502021400|沙尔沁镇
1502030100|少先路街道
1502030200|昆北街道
1502030300|沼潭街道
1502030400|林荫路街道
1502030500|友谊大街街道
1502030600|阿尔丁大街街道
1502030700|团结大街街道
1502030800|鞍山道街道
1502030900|前进道街道
1502031000|市府东路街道
1502031100|白云路街道
1502031200|黄河西路街道
1502031300|昆工路街道
1502031400|昆河镇
1502031500|卜尔汉图镇
1502040100|先锋道街道
1502040200|幸福路街道
1502040300|万青路街道
1502040400|富强路街道
1502040500|科学路街道
1502040600|青山路街道
1502040700|自由路街道
1502040800|乌素图街道
1502040900|青福镇
1502041000|兴胜镇
1502050100|石拐街道
1502050200|大发街道
1502050300|大磁街道
1502050400|五当沟街道
1502050500|白狐沟街道
1502050600|大德恒街道
1502050700|五当召镇
1502050800|吉忽伦图苏木
1502060100|矿山路街道
1502060200|通阳道街道
1502070100|沙河街道
1502070200|赛汗街道
1502070300|萨如拉街道
1502070400|白音席勒街道
1502070500|麻池镇
1502070600|哈业胡同镇
1502070700|哈林格尔镇
1502070800|阿嘎如泰苏木
1502080100|幸福南路社区居委会
1502080200|友谊社区居委会
1502080300|富林路社区居委会
1502080400|青工路社区居委会
1502080500|沼潭东路一委社区居委会
1502080600|校园路社区居委会
1502080700|民馨路街道办事处
1502080800|稀土路街道办事处
1502080900|万水泉镇
1502210100|萨拉齐镇
1502210200|双龙镇
1502210300|美岱召镇
1502210400|沟门镇
1502210500|将军尧镇
1502210600|明沙淖乡
1502210700|海子乡
1502210800|苏波盖乡
1502210900|九峰山生态管理委员会
1502220100|金山镇
1502220200|西斗铺镇
1502220300|下湿壕镇
1502220400|银号镇
1502220500|怀朔镇
1502220600|兴顺西镇
1502230100|百灵庙镇
1502230200|满都拉镇
1502230300|希拉穆仁镇
1502230400|明安镇
1502230500|巴音花镇
1502230600|石宝镇
1502230700|乌克忽洞镇
1502230800|达尔汗苏木
1502230900|巴音敖包苏木
1502231000|查干哈达苏木
1502231100|西河乡
1502231200|小文公乡
1503020100|新华街道
1503020200|新华西街道
1503020300|凤凰岭街道
1503020400|海北街道
1503020500|滨河街道
1503020600|林荫街道
1503020700|千里山镇
1503030100|西卓子山街道
1503030200|拉僧仲街道
1503030300|拉僧庙镇
1503030400|公乌素镇
1503030500|巴音陶亥镇
1503040100|巴音赛街道
1503040200|三道坎街道
1503040300|五虎山街道
1503040400|梁家沟街道
1503040500|新达街道
1503040600|滨海街道
1503040700|苏海图街道
1503040800|乌兰淖尔镇
1504020100|西屯街道
1504020200|三中街街道
1504020300|永巨街道
1504020400|东城街道
1504020500|南新街街道
1504020600|站前街道
1504020700|铁南街道
1504020800|长青街道
1504020900|哈达街道
1504021000|西城街道
1504021100|桥北街道
1504021200|红庙子镇
1504021300|文钟镇
1504030100|西露天街道
1504030200|平庄城区街道
1504030300|平庄东城街道
1504030400|平庄西城街道
1504030500|云杉路街道
1504030600|马林街道
1504030700|风水沟镇
1504030800|元宝山镇
1504030900|美丽河镇
1504031000|平庄镇
1504031100|五家镇
1504031200|小五家乡
1504040100|振兴街道
1504040200|向阳街道
1504040300|松州街道
1504040400|铁东街道
1504040500|全宁街道办事处
1504040600|兴安街道办事处
1504040700|玉龙街道办事处
1504040800|穆家营子镇
1504040900|初头朗镇
1504041000|大庙镇
1504041100|王府镇
1504041200|老府镇
1504041300|哈拉道口镇
1504041400|上官地镇
1504041500|安庆镇
1504041600|太平地镇
1504041700|当铺地满族乡
1504041800|夏家店乡
1504041900|城子乡
1504042000|大夫营子乡
1504042100|岗子乡
1504210100|天山镇
1504210200|天山口镇
1504210300|双胜镇
1504210400|坤都镇
1504210500|巴彦花镇
1504210600|绍根镇
1504210700|扎嘎斯台镇
1504210800|新民乡
1504210900|先锋乡
1504211000|罕苏木苏木
1504211100|赛罕塔拉苏木
1504211200|巴拉奇如德苏木
1504211300|巴彦温都苏木
1504211400|乌兰哈达乡
1504220100|西城街道
1504220200|东城街道
1504220300|林东镇
1504220400|隆昌镇
1504220500|十三敖包镇
1504220600|碧流台镇
1504220700|富河镇
1504220800|白音勿拉镇
1504220900|哈拉哈达镇
1504221000|查干哈达苏木
1504221100|乌兰达坝苏木
1504221200|三山乡
1504221300|花加拉嘎乡
1504230100|大板镇
1504230200|索博日嘎镇
1504230300|宝日勿苏镇
1504230400|查干诺尔镇
1504230500|巴彦琥硕镇
